datetime,open,high,low,close
2025-02-27 00:15:00+00:00,1.048247,1.04865,1.0482,1.048453
2025-02-27 00:30:00+00:00,1.048463,1.04862,1.04807,1.04817
2025-02-27 00:45:00+00:00,1.04815,1.04829,1.04764,1.047718
2025-02-27 01:00:00+00:00,1.04775,1.04791,1.04725,1.047858
2025-02-27 01:15:00+00:00,1.047867,1.04796,1.04765,1.047697
2025-02-27 01:30:00+00:00,1.047677,1.04819,1.04762,1.04808
2025-02-27 01:45:00+00:00,1.04808,1.04837,1.04774,1.04784
2025-02-27 02:00:00+00:00,1.04784,1.0481,1.04742,1.047483
2025-02-27 02:15:00+00:00,1.047492,1.04761,1.04721,1.047308
2025-02-27 02:30:00+00:00,1.04732,1.04764,1.04717,1.047362
2025-02-27 02:45:00+00:00,1.047353,1.04743,1.047,1.047108
2025-02-27 03:00:00+00:00,1.047122,1.04737,1.04707,1.04728
2025-02-27 03:15:00+00:00,1.04727,1.04748,1.04713,1.047422
2025-02-27 03:30:00+00:00,1.047443,1.04749,1.04708,1.04722
2025-02-27 03:45:00+00:00,1.0472,1.04725,1.04646,1.04656
2025-02-27 04:00:00+00:00,1.04658,1.04691,1.04638,1.046873
2025-02-27 04:15:00+00:00,1.046863,1.04699,1.0465,1.04656
2025-02-27 04:30:00+00:00,1.046572,1.04663,1.04597,1.04632
2025-02-27 04:45:00+00:00,1.04631,1.04636,1.04589,1.046293
2025-02-27 05:00:00+00:00,1.046307,1.04656,1.04618,1.046327
2025-02-27 05:15:00+00:00,1.04635,1.0465,1.04615,1.04622
2025-02-27 05:30:00+00:00,1.04622,1.04656,1.04613,1.046423
2025-02-27 05:45:00+00:00,1.046423,1.04658,1.04623,1.04651
2025-02-27 06:00:00+00:00,1.04652,1.04685,1.04637,1.04661
2025-02-27 06:15:00+00:00,1.04661,1.04682,1.04644,1.04673
2025-02-27 06:30:00+00:00,1.04672,1.04719,1.0466,1.04711
2025-02-27 06:45:00+00:00,1.04713,1.04738,1.04701,1.0472
2025-02-27 07:00:00+00:00,1.047188,1.04736,1.04681,1.04699
2025-02-27 07:15:00+00:00,1.047,1.04742,1.04689,1.04736
2025-02-27 07:30:00+00:00,1.04734,1.04776,1.04714,1.04765
2025-02-27 07:45:00+00:00,1.04763,1.04806,1.04745,1.047553
2025-02-27 08:00:00+00:00,1.04756,1.04777,1.04703,1.04764
2025-02-27 08:15:00+00:00,1.04767,1.04806,1.04702,1.047185
2025-02-27 08:30:00+00:00,1.047115,1.0475,1.047,1.04737
2025-02-27 08:45:00+00:00,1.04737,1.04788,1.04722,1.0478
2025-02-27 09:00:00+00:00,1.04787,1.04825,1.04748,1.04821
2025-02-27 09:15:00+00:00,1.04819,1.04826,1.04761,1.04779
2025-02-27 09:30:00+00:00,1.047805,1.04804,1.04756,1.04793
2025-02-27 09:45:00+00:00,1.04796,1.04856,1.04779,1.0484
2025-02-27 10:00:00+00:00,1.048418,1.04847,1.04767,1.04774
2025-02-27 10:15:00+00:00,1.0478,1.04794,1.04739,1.04753
2025-02-27 10:30:00+00:00,1.047515,1.04775,1.04737,1.04762
2025-02-27 10:45:00+00:00,1.04761,1.0482,1.04743,1.0482
2025-02-27 11:00:00+00:00,1.04818,1.04878,1.04803,1.04859
2025-02-27 11:15:00+00:00,1.04857,1.0486,1.04767,1.04778
2025-02-27 11:30:00+00:00,1.04781,1.04807,1.04772,1.04791
2025-02-27 11:45:00+00:00,1.047913,1.04831,1.04756,1.0476
2025-02-27 12:00:00+00:00,1.04759,1.04788,1.04727,1.04751
2025-02-27 12:15:00+00:00,1.0475,1.04809,1.04737,1.04777
2025-02-27 12:30:00+00:00,1.047762,1.04845,1.04766,1.0481
2025-02-27 12:45:00+00:00,1.04809,1.04822,1.04753,1.047662
2025-02-27 13:00:00+00:00,1.047653,1.04799,1.04736,1.04763
2025-02-27 13:15:00+00:00,1.047627,1.04832,1.04757,1.048053
2025-02-27 13:30:00+00:00,1.04809,1.04924,1.04578,1.04597
2025-02-27 13:45:00+00:00,1.0459,1.0465,1.04188,1.042307
2025-02-27 14:00:00+00:00,1.042337,1.0438,1.04202,1.04347
2025-02-27 14:15:00+00:00,1.04343,1.0442,1.04318,1.04365
2025-02-27 14:30:00+00:00,1.04361,1.04376,1.04202,1.04211
